concat(annotationID,' ',annotationURI)
49529 info:doi/10.1371/annotation/d6379c05-47d0-4464-a1ec-e21b7fb927db
86704 info:doi/10.1371/annotation/d637d962-f622-4a1f-99b1-94b68b8f7a10
19047 info:doi/10.1371/annotation/d638ce64-7610-4d30-8bfe-4137d3bc969e
19049 info:doi/10.1371/annotation/d63bdca3-1990-46dd-ab77-d5f0be05fecd
19051 info:doi/10.1371/annotation/d63e496a-03ee-483f-9651-f7fe29dca89e
19053 info:doi/10.1371/annotation/d640c4b6-86bc-4cc7-b3b7-f1f1374a8da2
74091 info:doi/10.1371/annotation/d6419f8e-f21c-4ad2-ad3c-f8478c389f3a
19055 info:doi/10.1371/annotation/d641acd6-8fac-4ff5-85b6-dfd5fd98d4f2
19057 info:doi/10.1371/annotation/d64385c6-aa03-4b46-b897-521651280fa5
19059 info:doi/10.1371/annotation/d644f8f2-2279-4888-93a4-45abf660c4d7
71539 info:doi/10.1371/annotation/d647c2a4-82fd-4802-991e-e70d7f964417
19061 info:doi/10.1371/annotation/d64c7a01-6a60-4568-a42c-24aa455bd58f
19063 info:doi/10.1371/annotation/d64c7e5d-0eff-41a4-a397-89596bbfa112
19065 info:doi/10.1371/annotation/d64db09e-93bc-4458-85ea-0acb18d3a73f
72731 info:doi/10.1371/annotation/d64e3107-ddc9-447b-9847-af70b3e1be25
88272 info:doi/10.1371/annotation/d64e3128-5ec6-4cc9-a98d-097a9725652d
86916 info:doi/10.1371/annotation/d64ea758-d96a-4a21-9597-f9a133db556b
66693 info:doi/10.1371/annotation/d65170e9-282a-4382-ae3f-ddfc98faad47
19067 info:doi/10.1371/annotation/d65a3608-019d-4fd0-9b3a-36366b08d552
19069 info:doi/10.1371/annotation/d65dbc15-e5a2-49e3-9de0-39ff7df3e238
85063 info:doi/10.1371/annotation/d65dcb86-a8cd-4152-b8b4-cc5f032db695
71411 info:doi/10.1371/annotation/d6600d89-e692-4ec4-b2eb-f1064746bedf
80182 info:doi/10.1371/annotation/d661c20f-5bc8-4eaf-9c6c-39294ef3dd75
75715 info:doi/10.1371/annotation/d665da35-92c5-4e80-be73-37f7899d292c
86625 info:doi/10.1371/annotation/d66904d7-39e0-484b-917b-2dbef04d3b39
19071 info:doi/10.1371/annotation/d671777e-71bc-4791-8ddf-8dad7126a3fb
62871 info:doi/10.1371/annotation/d6732634-a974-4ba7-b2ad-449ff39a1b9e
19073 info:doi/10.1371/annotation/d674fcb8-5931-4c13-a334-31544b18daf2
87065 info:doi/10.1371/annotation/d675dae6-1b5a-404a-928a-5d641b00e8e5
19075 info:doi/10.1371/annotation/d67b33ed-4644-4982-9ab0-0c0235595c3f
19077 info:doi/10.1371/annotation/d6834e7d-2e97-449b-90c0-22ba7070826e
54273 info:doi/10.1371/annotation/d688c490-1014-4eda-b437-1a433c906e18
75777 info:doi/10.1371/annotation/d68b12bc-5139-40dc-bad9-342da0def573
60931 info:doi/10.1371/annotation/d68b72e3-3b54-40a0-8275-a69150f46325
19079 info:doi/10.1371/annotation/d68bec5a-1aa5-4ea1-a609-3fb70e7d2ec2
19081 info:doi/10.1371/annotation/d68c045c-f8d8-4aa0-aae6-a2acc467039b
54501 info:doi/10.1371/annotation/d69399b9-1f38-4f8e-a042-1df270494dd5
57605 info:doi/10.1371/annotation/d6a04447-6bb4-459c-8e27-62169fee9a78
19083 info:doi/10.1371/annotation/d6a29886-e5ba-4cc1-a751-732469b6a0e0
19089 info:doi/10.1371/annotation/d6a49a1a-e7fe-471b-9344-5e87cdd5d9a3
51331 info:doi/10.1371/annotation/d6a6b5e6-be26-47db-979f-87f4fd1176a8
51953 info:doi/10.1371/annotation/d6a7eae4-e4cd-45a9-8844-51dacb602f23
19091 info:doi/10.1371/annotation/d6a94ece-55f8-45c8-bff6-a3a8b14dbed2
53049 info:doi/10.1371/annotation/d6b692f2-4dec-4799-b0ff-4af07b277424
19093 info:doi/10.1371/annotation/d6ba7137-9711-4242-9a3f-e35edd3f8a86
19095 info:doi/10.1371/annotation/d6bdc6a9-6850-42de-a29d-8bf41680b7bd
69613 info:doi/10.1371/annotation/d6bdefe0-e080-4e0f-be26-3c7f01bb0ae7
79211 info:doi/10.1371/annotation/d6c02a40-cb6a-4d7c-ae8c-78f2d315211f
57279 info:doi/10.1371/annotation/d6c071ac-540f-4958-bca0-957829a72a70
79851 info:doi/10.1371/annotation/d6c98596-f8ae-4cc3-8346-f03c359e5da0
63905 info:doi/10.1371/annotation/d6cdde49-451b-4c9a-a23e-0d8533d61d5f
19097 info:doi/10.1371/annotation/d6d6163d-a5b2-4c13-8e2a-a6a3593361c9
19099 info:doi/10.1371/annotation/d6d77e3a-06a8-45fd-a637-df90c12a47fb
49989 info:doi/10.1371/annotation/d6d80c17-d235-457c-85d9-f7504d57d228
51197 info:doi/10.1371/annotation/d6df9299-7f1a-452e-bf82-15fa40b68ee5
19101 info:doi/10.1371/annotation/d6e08ec6-8054-44d3-8285-01f50ce2fd03
19103 info:doi/10.1371/annotation/d6e13f1a-f731-42f8-a348-52391703e11b
66119 info:doi/10.1371/annotation/d6e6cd97-3839-439f-aef1-1836e2b03714
19105 info:doi/10.1371/annotation/d6e707f6-4bac-4660-bb93-5bf4c2639b2c
79759 info:doi/10.1371/annotation/d6eb39ab-161d-44b4-a3ba-488dabbf7a79
63541 info:doi/10.1371/annotation/d6ecdaf8-ddac-44c7-b3ec-afe360947e86
87024 info:doi/10.1371/annotation/d6ed598a-af2c-42f1-9541-f20255a7a359
19107 info:doi/10.1371/annotation/d6ee8433-94b5-445f-bade-962c7ae967ef
54595 info:doi/10.1371/annotation/d6eeb9fa-0649-4f67-a8ef-655531eb9929
73465 info:doi/10.1371/annotation/d6f195c5-18ed-4308-bc3f-ca6fab469968
19109 info:doi/10.1371/annotation/d6f5d188-ab69-4c99-ae72-b8b39aeb22a4
19111 info:doi/10.1371/annotation/d6fa69c9-fe04-4954-9caf-d1da2c2e2249
78042 info:doi/10.1371/annotation/d6ff6a95-ffd2-4025-a641-765ba7356ac4
59585 info:doi/10.1371/annotation/d702fafb-cc54-4f3c-b39c-1caad5eadd42
19113 info:doi/10.1371/annotation/d70315c3-6c88-48ee-8ab8-299c6f99c9ed
73327 info:doi/10.1371/annotation/d703c2bc-9880-4c4c-abe1-58814c36991a
19115 info:doi/10.1371/annotation/d7079550-5b4e-49a1-820a-4158a8eb5eff
79517 info:doi/10.1371/annotation/d708add7-b23d-4cff-9373-e3ebfa803a10
19117 info:doi/10.1371/annotation/d709de98-9b1c-42bc-a8de-5970066ff0b8
61117 info:doi/10.1371/annotation/d70ab14a-8d72-456a-b7ca-5652fbe3fd4b
53349 info:doi/10.1371/annotation/d70b259b-be5f-447c-8818-a26e09373807
19119 info:doi/10.1371/annotation/d70d7034-737f-4ffb-80e4-e869b602ee33
86804 info:doi/10.1371/annotation/d70e85aa-38f4-496b-8594-57aa76a44ad7
19121 info:doi/10.1371/annotation/d710a9c6-37ef-4f11-b9e3-eb2a1d2462fa
19123 info:doi/10.1371/annotation/d718499b-abb0-473f-a263-9650a2d089f5
19125 info:doi/10.1371/annotation/d718fbed-09b7-4a30-9bef-b775cf7040a3
87235 info:doi/10.1371/annotation/d719bae4-58ac-4484-9861-a5df74728fa2
19129 info:doi/10.1371/annotation/d71a9f43-181c-43ab-b571-a576c7178b17
19131 info:doi/10.1371/annotation/d7222a44-73ae-4f72-8907-c20ddf199e87
55229 info:doi/10.1371/annotation/d725abd1-d70b-4870-9f75-959f37be2358
86281 info:doi/10.1371/annotation/d7267b05-2851-49b8-9c43-fa558d39c527
50157 info:doi/10.1371/annotation/d72a47b7-dd8c-41db-bdc3-4f73977c82ab
19133 info:doi/10.1371/annotation/d72b4738-5e26-45dc-a78a-38f71aa311f0
87161 info:doi/10.1371/annotation/d72b8b49-7d23-4c5f-a4d6-57e436bcbc1c
71089 info:doi/10.1371/annotation/d72e88e3-8d6e-49fa-870a-fcfa5b699d3c
19135 info:doi/10.1371/annotation/d730b2f0-ced1-4f7c-846c-393643332864
56331 info:doi/10.1371/annotation/d730c38d-7f29-440d-89fb-055669444a82
66215 info:doi/10.1371/annotation/d7331d93-d261-4e19-a3c9-e416c3f0d9e7
19137 info:doi/10.1371/annotation/d73f4878-7d9c-4465-88cd-20a2404c6b4f
43215 info:doi/10.1371/annotation/d7449b7f-b8ee-4d73-a006-2a7f41e56e49
19141 info:doi/10.1371/annotation/d744b479-e165-4749-87ea-e6b19edf938b
52099 info:doi/10.1371/annotation/d7465ba3-daa8-4a17-8fc4-56f913fd4dc7
86372 info:doi/10.1371/annotation/d748d2fb-7d10-4ca1-a540-2a575172bd4e
74311 info:doi/10.1371/annotation/d74983ab-6feb-4407-8e62-e3745e0b2fec
19143 info:doi/10.1371/annotation/d74b4805-a7e4-4317-ba1b-73a261634d6d
88442 info:doi/10.1371/annotation/d755b9a6-4e42-42f0-915b-0c617f8ffef8
19145 info:doi/10.1371/annotation/d756602c-7f89-4d62-bab9-7a8f8f91b03d
65741 info:doi/10.1371/annotation/d758e4ff-9bfc-42d2-96e2-0344581cd786
19147 info:doi/10.1371/annotation/d75c866b-a175-4e4a-af92-b9a2fbc00b96
19149 info:doi/10.1371/annotation/d75ff71d-e7ff-43ed-a212-cf41d31498f4
19151 info:doi/10.1371/annotation/d76bb513-848d-455a-90d7-00b5fa7f2e6a
19153 info:doi/10.1371/annotation/d7715335-881e-4c3e-b05e-a5fb572efc2d
50901 info:doi/10.1371/annotation/d7745197-9bd7-4d59-9d19-aa96b906643b
80237 info:doi/10.1371/annotation/d7787a72-6e3e-4284-b98e-cecb6216d3a7
19155 info:doi/10.1371/annotation/d77f8a26-9e3b-467e-b9b6-854aa01e5aa5
85412 info:doi/10.1371/annotation/d7802f59-dba6-448c-9266-2c67467b04ec
19157 info:doi/10.1371/annotation/d7820eb2-b250-488e-b10e-2ff5c8dae323
19159 info:doi/10.1371/annotation/d7829082-a4c3-450e-a8a2-9aafbd3fe355
19161 info:doi/10.1371/annotation/d782ec58-7e3f-4ab7-a185-7a5e3509fe32
62679 info:doi/10.1371/annotation/d78c16fb-7c88-439b-b22f-e7b01154a4f5
42855 info:doi/10.1371/annotation/d78cd98a-63b6-4b83-a39d-2f7c084b2eb7
19163 info:doi/10.1371/annotation/d7973cf6-6c08-4690-b351-5504996b1cc7
19165 info:doi/10.1371/annotation/d799726d-d1cb-466f-9a91-274c1836171e
19167 info:doi/10.1371/annotation/d7a08a8d-f6c4-4dde-b0e3-e81bf90ac2e6
19169 info:doi/10.1371/annotation/d7a1b4f6-af4d-485a-ad82-91ecf58aad88
85565 info:doi/10.1371/annotation/d7a1d3f8-ba04-4c43-9c5d-81aa8ffeca68
51571 info:doi/10.1371/annotation/d7aabff5-3f28-4d1e-ae7e-a44148b8e6e9
19171 info:doi/10.1371/annotation/d7b6f791-e7a5-484b-a372-76c83a1a7029
60561 info:doi/10.1371/annotation/d7b813a0-a2fc-4606-a6ba-ed517612e038
87021 info:doi/10.1371/annotation/d7bc67cb-2928-499a-aaed-1272a4baef42
80665 info:doi/10.1371/annotation/d7bffd91-3431-4c03-b622-ec52a007fa6e
52799 info:doi/10.1371/annotation/d7c7c496-cc1d-4fd9-87c3-eb10e279bb6d
87019 info:doi/10.1371/annotation/d7ca301e-d43b-4e6e-a16a-5cfe80e5058c
19173 info:doi/10.1371/annotation/d7cbf973-f17e-4125-a923-ddd87056339d
59605 info:doi/10.1371/annotation/d7ced2e7-7f0c-4164-81de-d68e2017106f
69449 info:doi/10.1371/annotation/d7d3987b-b12b-475e-a7ce-b2e470766f57
19175 info:doi/10.1371/annotation/d7d82d53-fc51-4b93-880f-5cc42e5495e0
19177 info:doi/10.1371/annotation/d7da10e3-9587-47b8-9cff-c6614d6c806c
19179 info:doi/10.1371/annotation/d7da81f7-9167-419d-8143-2579ff786703
19181 info:doi/10.1371/annotation/d7dc24df-e388-41b3-a17a-efe3d1daa502
86069 info:doi/10.1371/annotation/d7dc42f2-bacc-43a7-b5dc-04743ad2ab04
85250 info:doi/10.1371/annotation/d7de1d20-b62e-46e7-a21c-e799a1ab70bd
19183 info:doi/10.1371/annotation/d7dea15a-4b27-4c86-856f-f30b5bb4c2a8
19185 info:doi/10.1371/annotation/d7e1ae58-6264-432d-87ff-d80c2c61c36a
87635 info:doi/10.1371/annotation/d7e416ab-b219-4dfa-bf54-15d936d1b5ff
87960 info:doi/10.1371/annotation/d7e42d36-8227-46da-99ca-fc96fd2a353b
43309 info:doi/10.1371/annotation/d7e85f74-5e65-4d2b-af37-fe3509d26ad9
19187 info:doi/10.1371/annotation/d7e8ad89-f04a-4821-813e-2c6af87f4f03
60951 info:doi/10.1371/annotation/d7ee65ea-0dc5-4af5-9c6b-5b77bbc571d2
19189 info:doi/10.1371/annotation/d7f27a02-1a3b-4016-9363-de86060adaa1
82670 info:doi/10.1371/annotation/d7f734db-88b9-4bbc-8d9f-59a4cd21ffcc
19191 info:doi/10.1371/annotation/d7f9bc10-67c4-4ca6-90b9-e0aa6b9e73ef
53863 info:doi/10.1371/annotation/d7fb3e05-71c5-49b0-b3f3-a57f6293162f
53755 info:doi/10.1371/annotation/d7fe0732-e996-4522-9e22-779bb44c7630
19195 info:doi/10.1371/annotation/d7fe6cd5-5983-4014-8505-74f911e95e7a
19197 info:doi/10.1371/annotation/d7fef7a9-5964-4760-88f8-b2e50db8543c
70601 info:doi/10.1371/annotation/d800634d-95f2-4869-bb90-02038d19df2e
19199 info:doi/10.1371/annotation/d800b87f-4040-4622-95d8-1c08019efced
19201 info:doi/10.1371/annotation/d80477fd-4d64-4c5f-923c-68805e89db72
19203 info:doi/10.1371/annotation/d80c0c1d-7b56-4f83-b93b-eb728fa74065
19207 info:doi/10.1371/annotation/d81586a8-b622-465c-9f94-78af451beb8e
19209 info:doi/10.1371/annotation/d81ca457-0809-4cca-ae1d-5e73c7eb57cb
54797 info:doi/10.1371/annotation/d81d450d-f2ce-4745-9748-053677c8180e
19211 info:doi/10.1371/annotation/d81ee821-449c-4577-8df8-959cd50b84f8
19213 info:doi/10.1371/annotation/d81f16f4-261b-457b-9e80-40a3a07a61ed
19215 info:doi/10.1371/annotation/d820d856-1b95-4bb2-8dfa-e5aa9f936c3e
19217 info:doi/10.1371/annotation/d821c14b-0c36-4b39-9dd4-07ab541d8614
86862 info:doi/10.1371/annotation/d8228d34-7ed4-422b-b6d6-f88b3b8db500
19219 info:doi/10.1371/annotation/d8229624-3bdc-4e7b-af1e-1376b284d85a
54847 info:doi/10.1371/annotation/d825a7bd-270f-40fd-a67e-ca62fdde3562
65347 info:doi/10.1371/annotation/d82d966b-0cd9-4505-8da1-62d444e7830f
19221 info:doi/10.1371/annotation/d82d9ed0-705c-43bd-9c55-a314aa2eaa68
77277 info:doi/10.1371/annotation/d82da5a1-f388-440a-872c-b19c147a7a2e
79203 info:doi/10.1371/annotation/d82eb22e-c8f7-4bb0-96c6-d6997b0f271b
19223 info:doi/10.1371/annotation/d8303b66-55f7-4567-81f8-0c3dbb751c68
69019 info:doi/10.1371/annotation/d83151fa-1fd9-42d9-9c2a-2cb31f012841
67861 info:doi/10.1371/annotation/d832d839-c05d-4d83-a017-5fd93339cdce
68955 info:doi/10.1371/annotation/d8335d38-4176-41dd-9527-5bd018e3df93
87426 info:doi/10.1371/annotation/d839d6fc-a5dd-447c-aaea-84b789c4909f
19225 info:doi/10.1371/annotation/d83ecb90-94bc-40f7-bcba-e9a8eab6f461
19227 info:doi/10.1371/annotation/d8451f9e-c750-4ff6-856a-66b38cf8e5f5
78525 info:doi/10.1371/annotation/d846aaa4-0256-43c0-9dee-9b716100021c
44833 info:doi/10.1371/annotation/d84a2647-99d0-4fb9-b146-eef2fc92df2e
19229 info:doi/10.1371/annotation/d85091fa-25cc-4d7a-b42b-20856d902640
19231 info:doi/10.1371/annotation/d8562c74-a0cc-4e2f-902c-af101986bb35
19233 info:doi/10.1371/annotation/d858379d-8653-4ccd-a56e-f4a861852ca0
87116 info:doi/10.1371/annotation/d85d033f-c9a0-4e21-9ffb-7e6f662d9bc0
19235 info:doi/10.1371/annotation/d8618393-f5a5-4360-bee4-0b67cec68a3e
87693 info:doi/10.1371/annotation/d861d7e5-ff46-4e99-94c4-0509fca4bfa3
79531 info:doi/10.1371/annotation/d86eebea-9255-40cf-bc60-5d6b0868c03e
53317 info:doi/10.1371/annotation/d87507d3-27ba-4567-ad9e-09e9980eb4a4
19237 info:doi/10.1371/annotation/d875be17-b068-41cf-819b-a7c0856846c2
86561 info:doi/10.1371/annotation/d8785489-4719-4d61-b5ed-97bd41498a06
19241 info:doi/10.1371/annotation/d87a5aa7-efce-463c-bc84-74875da100c3
58007 info:doi/10.1371/annotation/d87d86c1-1f61-4c65-919a-94340c065766
61705 info:doi/10.1371/annotation/d87fa8fd-d518-4715-a1c0-c982c79575e8
19243 info:doi/10.1371/annotation/d88287c9-056d-4a75-9fe5-33b8c7647e56
87299 info:doi/10.1371/annotation/d882cfb4-b82b-48d2-9db5-5c4cd4a17a1e
19245 info:doi/10.1371/annotation/d883a33c-f46c-4567-9e76-13b1ad93d562
77235 info:doi/10.1371/annotation/d8873fe1-c1e4-47c5-b217-d2164fe873dd
85506 info:doi/10.1371/annotation/d8875536-ef3d-4d46-9fb0-bba4c5bb5ae2
19247 info:doi/10.1371/annotation/d88d136e-3737-450f-9bd9-839fef6cbe7e
87855 info:doi/10.1371/annotation/d890bb1a-c8dc-429f-a96b-c66942cd0064
55091 info:doi/10.1371/annotation/d8956915-0990-4801-9498-d08b9823f1c0
80671 info:doi/10.1371/annotation/d8961c59-4770-4cce-a820-835159f9f480
80511 info:doi/10.1371/annotation/d89a6348-1632-49a7-8d0a-dabce863f4d0
50519 info:doi/10.1371/annotation/d89d1549-849a-4efa-a56b-4d59638ff7e3
79501 info:doi/10.1371/annotation/d89d5ff0-757f-4a07-bdbd-20279fea488f
19249 info:doi/10.1371/annotation/d89f9b99-46eb-483b-9692-ee1fb0d0567a
19251 info:doi/10.1371/annotation/d8a13a19-1fd6-4f05-b2a6-2ea41bc9c670
62505 info:doi/10.1371/annotation/d8a30ef1-36de-4e27-94f0-f5281aa9e95c
58717 info:doi/10.1371/annotation/d8a35681-1204-4aba-94e4-1683f1684e4d
19253 info:doi/10.1371/annotation/d8a7ac02-8955-4664-8b49-a6799052bcd2
83064 info:doi/10.1371/annotation/d8af5c70-6b5e-4282-9bc1-07c07c6765b4
19255 info:doi/10.1371/annotation/d8af7d2c-a490-4141-b334-ff21757f9808
19257 info:doi/10.1371/annotation/d8af8c61-7b81-44ca-aaad-22b40a18ee09
79195 info:doi/10.1371/annotation/d8b24784-cd9b-43e1-8321-9461a001e0de
19259 info:doi/10.1371/annotation/d8b95fb1-ed31-4eb7-b66d-f1bcd447d507
87833 info:doi/10.1371/annotation/d8c39c21-a8a1-443a-bca2-b65d07427a8e
19261 info:doi/10.1371/annotation/d8c3bcc9-6aab-4316-86eb-ab5206c78ed2
19263 info:doi/10.1371/annotation/d8c3e029-a83a-4a37-a199-f0c9a3fb1774
19265 info:doi/10.1371/annotation/d8c8c60f-567b-4670-9c8d-a0046f3b43c3
19267 info:doi/10.1371/annotation/d8c8e03e-87fe-42cb-8626-7303b6b28d31
86348 info:doi/10.1371/annotation/d8caad37-4d26-415c-bc48-b9ebf1673d64
19269 info:doi/10.1371/annotation/d8cd89f4-05c4-43f2-a4ea-731576b28d27
19271 info:doi/10.1371/annotation/d8cda377-ef2c-4598-9591-dbf909398748
19273 info:doi/10.1371/annotation/d8d59fa0-e718-456a-b52e-56f2e1e591fb
19275 info:doi/10.1371/annotation/d8d7ffb7-04c1-44f3-9e08-26429b7cedab
19277 info:doi/10.1371/annotation/d8d8d26a-34f3-4ee7-b90e-b06dbdc126b3
53913 info:doi/10.1371/annotation/d8de47e3-bc16-4562-802e-26f78b5f7a14
19279 info:doi/10.1371/annotation/d8df5d46-203c-4cc1-b5b9-d3fcb3f9b8b0
61467 info:doi/10.1371/annotation/d8e39772-2854-4ed5-ab94-0d77b6da3e10
19281 info:doi/10.1371/annotation/d8e4ac9f-4813-42d6-b35d-a72bc95ffcc1
72545 info:doi/10.1371/annotation/d8e7c751-379a-428a-9621-9cb5ced63914
19283 info:doi/10.1371/annotation/d8ee6626-4c1b-44de-aa88-75b64a184616
75723 info:doi/10.1371/annotation/d8f3aa3e-45f5-406f-bdc7-2657a0301f12
80983 info:doi/10.1371/annotation/d8f4052f-8871-4282-89b9-314acd6dbdf9
55773 info:doi/10.1371/annotation/d8f44ee4-d921-4b5c-a5d7-2e93f57b69da
59991 info:doi/10.1371/annotation/d8feedae-ce83-4318-8f0b-5a8b5a562aa2
19287 info:doi/10.1371/annotation/d8ff5d46-5a6a-48f1-8cf8-90ff35845a27
19289 info:doi/10.1371/annotation/d90b2b02-69d5-408d-9033-e6f346633246
72391 info:doi/10.1371/annotation/d911e35f-cfe3-415e-af03-342153d7233e
81459 info:doi/10.1371/annotation/d9134266-bd66-417a-8ed3-a56300fb47e8
85728 info:doi/10.1371/annotation/d916d8e9-6d96-4134-be74-0359c5afebea
19291 info:doi/10.1371/annotation/d919e69a-37b1-44c3-b9fe-fc033d31c109
59807 info:doi/10.1371/annotation/d91d0642-d20d-4a1c-8b30-0b952eca493f
19293 info:doi/10.1371/annotation/d91e814e-73b7-4570-bd1b-29f0b715e135
19295 info:doi/10.1371/annotation/d924ac70-db72-4b7c-8c6f-13e5265dc72d
19297 info:doi/10.1371/annotation/d925e83d-9d63-44fc-9ff8-3952bec49ffb
60227 info:doi/10.1371/annotation/d931dc70-66fe-41f2-929f-35ee7425f389
77751 info:doi/10.1371/annotation/d93688ad-ddb6-4088-87eb-d6d702a747b2
51443 info:doi/10.1371/annotation/d937fcc3-8ce8-4dc2-9d6f-05ba0ef81d2e
19299 info:doi/10.1371/annotation/d93c09ab-bc8a-403f-a012-b6e360353fc2
19301 info:doi/10.1371/annotation/d9404487-dbe9-4091-9ab9-f5ff2da662f1
19303 info:doi/10.1371/annotation/d9436a14-bb3d-4b06-898a-d72ea59238f9
19305 info:doi/10.1371/annotation/d9443761-0975-4058-a166-cc2cdc23028b
87416 info:doi/10.1371/annotation/d9492b3c-1de5-45eb-8c70-bbca32464282
19309 info:doi/10.1371/annotation/d9499ecc-58ed-485c-a2fd-49dd7d5b0374
19311 info:doi/10.1371/annotation/d94a5e97-decb-4e2d-bfd1-7e0726b7c090
86188 info:doi/10.1371/annotation/d94b71ac-4319-4d1c-a952-979bb0c2702b
53731 info:doi/10.1371/annotation/d94e8d40-a866-42e6-abec-401bdb452a68
19313 info:doi/10.1371/annotation/d951cc16-5517-429c-86c9-4b16ed0cdaf5
19315 info:doi/10.1371/annotation/d951ff0c-0b92-4f9a-a2b7-afc3ff994abf
53199 info:doi/10.1371/annotation/d954ebf3-ee92-4a7d-aa78-cb39e6c99e8d
71657 info:doi/10.1371/annotation/d955af0c-7fa1-4d12-a0c8-36d79cabcc9c
19317 info:doi/10.1371/annotation/d95664e5-def0-4d22-9ad6-6c3254c9000a
72983 info:doi/10.1371/annotation/d957c190-ba30-4414-b5c1-2b7ab3c0b633
52257 info:doi/10.1371/annotation/d958f95e-fc3d-4d5d-90b4-8dc2ad958124
85421 info:doi/10.1371/annotation/d9596d0d-6ac0-4d1f-98f1-952d0cd662b1
52253 info:doi/10.1371/annotation/d95c565e-a291-41c9-86d1-5b300599c2b0
19319 info:doi/10.1371/annotation/d95e3c89-94a9-4939-99f8-2be1c909fb32
66059 info:doi/10.1371/annotation/d961ce66-1c98-446f-ac4e-7347262bf994
87362 info:doi/10.1371/annotation/d963b5c6-1675-4d87-8128-9c4b65cb2afc
19321 info:doi/10.1371/annotation/d9651e0a-c805-4a62-aa9c-eb9785fb2845
19323 info:doi/10.1371/annotation/d968abd9-6cf3-456e-9c3a-d62204b36d88
86125 info:doi/10.1371/annotation/d968fd22-0864-4d4f-87a7-1e59b7d92a01
19325 info:doi/10.1371/annotation/d96ccd5a-3e6b-44db-936f-6bb8b39e0cd7
81007 info:doi/10.1371/annotation/d96f824f-e893-4d3b-92ac-cfc728658627
66145 info:doi/10.1371/annotation/d970f502-7ff6-476c-965c-dcfbbb68b8eb
79073 info:doi/10.1371/annotation/d97207c1-7191-42e3-b0b2-f88cb972140e
87270 info:doi/10.1371/annotation/d972df43-7cd3-4f84-b8e5-ed62b9e7c41e
19327 info:doi/10.1371/annotation/d977ee9a-4912-41f9-8f76-382c2dedf1e1
63575 info:doi/10.1371/annotation/d9783218-aab3-4956-b38c-0f2b72e6cce3
19331 info:doi/10.1371/annotation/d97ebfd9-b936-4a5e-9500-d0bdcab3b505
19333 info:doi/10.1371/annotation/d98912e9-fdfd-40da-8e3e-100c0db8d67c
19335 info:doi/10.1371/annotation/d98cff19-fc17-4c2b-bfaa-7178ec93743c
86720 info:doi/10.1371/annotation/d98e1a4d-9707-49a3-9ec2-1d8ea5752fe3
75329 info:doi/10.1371/annotation/d9939f5a-2701-4bca-8bfa-4f358dda4cc5
86431 info:doi/10.1371/annotation/d99ab4d3-d959-4809-b50b-4a45a4de6d87
88429 info:doi/10.1371/annotation/d99b9f88-42ae-4d77-aef7-59dc36806c29
19339 info:doi/10.1371/annotation/d9a03f50-6db6-41b5-aceb-f7279ad86f57
85479 info:doi/10.1371/annotation/d9a10050-af87-4425-b8e8-c156f1259d36
50689 info:doi/10.1371/annotation/d9a80016-ae65-4949-9cf2-bd85436b11d5
66183 info:doi/10.1371/annotation/d9aa0e44-f85a-4fd6-821f-825e2316f10b
75893 info:doi/10.1371/annotation/d9ac862f-ae85-478d-8108-8b4ee0ceda36
88069 info:doi/10.1371/annotation/d9adfda4-5ddf-4dd2-a31e-0bc140afe864
19341 info:doi/10.1371/annotation/d9b1d91f-5874-418a-823c-3613eaef2c00
69887 info:doi/10.1371/annotation/d9b34afe-9a6f-4540-8818-e49ad01d9a66
74767 info:doi/10.1371/annotation/d9b51110-fee0-4e83-b4b8-4995cdf7ddb6
80413 info:doi/10.1371/annotation/d9b77691-bbea-47e1-8e41-344e542cdba8
19343 info:doi/10.1371/annotation/d9b78476-23c8-44d1-9ec1-8b39c1be5101
63481 info:doi/10.1371/annotation/d9bddf42-36c7-4e9e-997b-83d9a42d04d1
19345 info:doi/10.1371/annotation/d9c38420-d57c-4114-bb64-4ddbf12bd3fc
19347 info:doi/10.1371/annotation/d9c6cfe1-1d5f-4e12-a7e3-e53086f6d75c
19349 info:doi/10.1371/annotation/d9c87908-19a8-473b-8dff-fdf295378cc2
19351 info:doi/10.1371/annotation/d9caf3a6-252c-41d9-8bfa-f9789a7c2e38
19353 info:doi/10.1371/annotation/d9cb08a6-635e-44f5-a384-7763412bbbae
19355 info:doi/10.1371/annotation/d9cecc0a-0f3e-4551-a6f5-00ccbcd06cd4
61919 info:doi/10.1371/annotation/d9d1dfbb-9f0c-4c87-b1c8-0845364935ee
63251 info:doi/10.1371/annotation/d9daceeb-ab80-4f5d-9b09-609085dfb124
19357 info:doi/10.1371/annotation/d9dc9d28-33fd-4d91-8b85-7be931224a10
82836 info:doi/10.1371/annotation/d9dce30a-9d87-416b-bb59-39bab568a532
86287 info:doi/10.1371/annotation/d9e32a09-25a8-485d-8d89-bf104b3def3e
56083 info:doi/10.1371/annotation/d9e41c57-a6a4-41de-b0e0-0ceaa459c468
87212 info:doi/10.1371/annotation/d9e45961-b986-40f7-9268-8fb843d80797
53067 info:doi/10.1371/annotation/d9e6d7f0-8040-47d7-9555-64f5de6c60c1
66569 info:doi/10.1371/annotation/d9e83196-f98b-40f4-aa34-32fb3a817973
19361 info:doi/10.1371/annotation/d9ee107f-1b42-45df-8e9b-083dfc8cb04e
19363 info:doi/10.1371/annotation/d9eed5cc-8d0f-47c6-a240-e25e4677ea0a
